ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
AR,2020-02-03,0,0,0,0,0,0
AS,2020-02-03,0,0,0,0,0,0
CB,2020-02-03,0,0,0,0,0,0
CE,2020-02-03,0,0,0,0,0,0
CL,2020-02-03,0,0,0,0,0,0
CM,2020-02-03,0,0,0,0,0,0
CN,2020-02-03,0,0,0,0,0,0
CT,2020-02-03,1,1,0,0,0,0
EX,2020-02-03,0,0,0,0,0,0
GA,2020-02-03,1,1,0,0,0,0
IB,2020-02-03,0,0,0,0,0,0
MC,2020-02-03,0,0,0,0,0,0
MD,2020-02-03,10,9,0,1,0,0
ML,2020-02-03,0,0,0,0,0,0
NC,2020-02-03,0,0,0,0,0,0
PV,2020-02-03,0,0,0,0,0,0
RI,2020-02-03,0,0,0,0,0,0
VC,2020-02-03,1,1,0,0,0,0
AN,2020-02-04,0,0,0,0,0,0
AR,2020-02-04,0,0,0,0,0,0
AS,2020-02-04,0,0,0,0,0,0
CB,2020-02-04,0,0,0,0,0,0
CE,2020-02-04,0,0,0,0,0,0
CL,2020-02-04,1,1,0,0,0,0
CM,2020-02-04,0,0,0,0,0,0
CN,2020-02-04,1,1,0,0,0,0
CT,2020-02-04,8,8,0,0,0,0
EX,2020-02-04,0,0,0,0,0,0
GA,2020-02-04,0,0,0,0,0,0
IB,2020-02-04,0,0,0,0,0,0
MC,2020-02-04,0,0,0,0,0,0
MD,2020-02-04,2,2,0,0,0,0
ML,2020-02-04,0,0,0,0,0,0
NC,2020-02-04,0,0,0,0,0,0
PV,2020-02-04,0,0,0,0,0,0
RI,2020-02-04,0,0,0,0,0,0
VC,2020-02-04,1,1,0,0,0,0
AN,2020-02-05,0,0,0,0,0,0
AR,2020-02-05,0,0,0,0,0,0
AS,2020-02-05,0,0,0,0,0,0
CB,2020-02-05,0,0,0,0,0,0
CE,2020-02-05,0,0,0,0,0,0
CL,2020-02-05,1,1,0,0,0,0
CM,2020-02-05,0,0,0,0,0,0
CN,2020-02-05,0,0,0,0,0,0
CT,2020-02-05,1,1,0,0,0,0
EX,2020-02-05,0,0,0,0,0,0
GA,2020-02-05,0,0,0,0,0,0
IB,2020-02-05,0,0,0,0,0,0
MC,2020-02-05,0,0,0,0,0,0
MD,2020-02-05,4,4,0,0,0,0
ML,2020-02-05,0,0,0,0,0,0
NC,2020-02-05,0,0,0,0,0,0
PV,2020-02-05,0,0,0,0,0,0
RI,2020-02-05,0,0,0,0,0,0
VC,2020-02-05,1,1,0,0,0,0
AN,2020-02-06,2,1,1,0,0,0
AR,2020-02-06,2,2,0,0,0,0
AS,2020-02-06,0,0,0,0,0,0
CB,2020-02-06,0,0,0,0,0,0
CE,2020-02-06,0,0,0,0,0,0
CL,2020-02-06,0,0,0,0,0,0
CM,2020-02-06,0,0,0,0,0,0
CN,2020-02-06,0,0,0,0,0,0
CT,2020-02-06,0,0,0,0,0,0
EX,2020-02-06,0,0,0,0,0,0
GA,2020-02-06,0,0,0,0,0,0
IB,2020-02-06,0,0,0,0,0,0
MC,2020-02-06,0,0,0,0,0,0
MD,2020-02-06,5,5,0,0,0,0
ML,2020-02-06,0,0,0,0,0,0
NC,2020-02-06,0,0,0,0,0,0
PV,2020-02-06,0,0,0,0,0,0
RI,2020-02-06,0,0,0,0,0,0
VC,2020-02-06,2,2,0,0,0,0
AN,2020-02-07,2,2,0,0,0,0
AR,2020-02-07,0,0,0,0,0,0
AS,2020-02-07,0,0,0,0,0,0
CB,2020-02-07,0,0,0,0,0,0
CE,2020-02-07,0,0,0,0,0,0
CL,2020-02-07,1,1,0,0,0,0
CM,2020-02-07,0,0,0,0,0,0
CN,2020-02-07,0,0,0,0,0,0
CT,2020-02-07,4,3,0,0,0,1
EX,2020-02-07,0,0,0,0,0,0
GA,2020-02-07,0,0,0,0,0,0
IB,2020-02-07,0,0,0,0,0,0
MC,2020-02-07,0,0,0,0,0,0
MD,2020-02-07,9,9,0,0,0,0
ML,2020-02-07,0,0,0,0,0,0
NC,2020-02-07,0,0,0,0,0,0
PV,2020-02-07,0,0,0,0,0,0
RI,2020-02-07,0,0,0,0,0,0
VC,2020-02-07,0,0,0,0,0,0
AN,2020-02-08,0,0,0,0,0,0
AR,2020-02-08,0,0,0,0,0,0
AS,2020-02-08,0,0,0,0,0,0
CB,2020-02-08,0,0,0,0,0,0
CE,2020-02-08,0,0,0,0,0,0
CL,2020-02-08,0,0,0,0,0,0
CM,2020-02-08,0,0,0,0,0,0
CN,2020-02-08,0,0,0,0,0,0
CT,2020-02-08,0,0,0,0,0,0
EX,2020-02-08,1,1,0,0,0,0
GA,2020-02-08,0,0,0,0,0,0
IB,2020-02-08,0,0,0,0,0,0
MC,2020-02-08,0,0,0,0,0,0
MD,2020-02-08,8,8,0,0,0,0
ML,2020-02-08,0,0,0,0,0,0
NC,2020-02-08,0,0,0,0,0,0
PV,2020-02-08,0,0,0,0,0,0
RI,2020-02-08,0,0,0,0,0,0
VC,2020-02-08,0,0,0,0,0,0
AN,2020-02-09,0,0,0,0,0,0
AR,2020-02-09,0,0,0,0,0,0
AS,2020-02-09,0,0,0,0,0,0
CB,2020-02-09,0,0,0,0,0,0
CE,2020-02-09,0,0,0,0,0,0
CL,2020-02-09,0,0,0,0,0,0
CM,2020-02-09,0,0,0,0,0,0
CN,2020-02-09,0,0,0,0,0,0
CT,2020-02-09,2,2,0,0,0,0
EX,2020-02-09,0,0,0,0,0,0
GA,2020-02-09,0,0,0,0,0,0
IB,2020-02-09,0,0,0,0,0,0
MC,2020-02-09,0,0,0,0,0,0
MD,2020-02-09,2,2,0,0,0,0
ML,2020-02-09,0,0,0,0,0,0
NC,2020-02-09,0,0,0,0,0,0
PV,2020-02-09,0,0,0,0,0,0
RI,2020-02-09,0,0,0,0,0,0
VC,2020-02-09,0,0,0,0,0,0
AN,2020-02-10,1,1,0,0,0,0
AR,2020-02-10,0,0,0,0,0,0
AS,2020-02-10,0,0,0,0,0,0
CB,2020-02-10,0,0,0,0,0,0
CE,2020-02-10,0,0,0,0,0,0
CL,2020-02-10,1,0,1,0,0,0
CM,2020-02-10,0,0,0,0,0,0
CN,2020-02-10,0,0,0,0,0,0
CT,2020-02-10,5,5,0,0,0,0
EX,2020-02-10,0,0,0,0,0,0
GA,2020-02-10,0,0,0,0,0,0
IB,2020-02-10,2,2,0,0,0,0
MC,2020-02-10,0,0,0,0,0,0
MD,2020-02-10,13,12,0,1,0,0
ML,2020-02-10,0,0,0,0,0,0
NC,2020-02-10,1,1,0,0,0,0
PV,2020-02-10,0,0,0,0,0,0
RI,2020-02-10,0,0,0,0,0,0
VC,2020-02-10,1,1,0,0,0,0
AN,2020-02-11,0,0,0,0,0,0
AR,2020-02-11,1,1,0,0,0,0
AS,2020-02-11,0,0,0,0,0,0
CB,2020-02-11,0,0,0,0,0,0
CE,2020-02-11,0,0,0,0,0,0
CL,2020-02-11,1,1,0,0,0,0
CM,2020-02-11,0,0,0,0,0,0
CN,2020-02-11,0,0,0,0,0,0
CT,2020-02-11,3,2,0,0,1,0
EX,2020-02-11,0,0,0,0,0,0
GA,2020-02-11,0,0,0,0,0,0
IB,2020-02-11,0,0,0,0,0,0
MC,2020-02-11,0,0,0,0,0,0
MD,2020-02-11,9,9,0,0,0,0
ML,2020-02-11,0,0,0,0,0,0
NC,2020-02-11,0,0,0,0,0,0
PV,2020-02-11,0,0,0,0,0,0
RI,2020-02-11,0,0,0,0,0,0
VC,2020-02-11,1,1,0,0,0,0
AN,2020-02-12,1,1,0,0,0,0
AR,2020-02-12,0,0,0,0,0,0
AS,2020-02-12,0,0,0,0,0,0
CB,2020-02-12,0,0,0,0,0,0
CE,2020-02-12,0,0,0,0,0,0
CL,2020-02-12,2,2,0,0,0,0
CM,2020-02-12,0,0,0,0,0,0
CN,2020-02-12,1,1,0,0,0,0
CT,2020-02-12,9,8,0,0,0,1
EX,2020-02-12,0,0,0,0,0,0
GA,2020-02-12,0,0,0,0,0,0
IB,2020-02-12,0,0,0,0,0,0
MC,2020-02-12,0,0,0,0,0,0
MD,2020-02-12,12,12,0,0,0,0
ML,2020-02-12,0,0,0,0,0,0
NC,2020-02-12,0,0,0,0,0,0
PV,2020-02-12,2,2,0,0,0,0
RI,2020-02-12,0,0,0,0,0,0
VC,2020-02-12,1,1,0,0,0,0
AN,2020-02-13,1,1,0,0,0,0
AR,2020-02-13,1,1,0,0,0,0
AS,2020-02-13,0,0,0,0,0,0
CB,2020-02-13,0,0,0,0,0,0
CE,2020-02-13,0,0,0,0,0,0
CL,2020-02-13,0,0,0,0,0,0
CM,2020-02-13,0,0,0,0,0,0
CN,2020-02-13,0,0,0,0,0,0
CT,2020-02-13,6,6,0,0,0,0
EX,2020-02-13,0,0,0,0,0,0
GA,2020-02-13,0,0,0,0,0,0
IB,2020-02-13,0,0,0,0,0,0
MC,2020-02-13,0,0,0,0,0,0
MD,2020-02-13,16,16,0,0,0,0
ML,2020-02-13,0,0,0,0,0,0
NC,2020-02-13,0,0,0,0,0,0
PV,2020-02-13,0,0,0,0,0,0
RI,2020-02-13,0,0,0,0,0,0
VC,2020-02-13,1,1,0,0,0,0
AN,2020-02-14,1,1,0,0,0,0
AR,2020-02-14,0,0,0,0,0,0
AS,2020-02-14,0,0,0,0,0,0
CB,2020-02-14,0,0,0,0,0,0
CE,2020-02-14,0,0,0,0,0,0
CL,2020-02-14,1,1,0,0,0,0
CM,2020-02-14,0,0,0,0,0,0
CN,2020-02-14,1,1,0,0,0,0
CT,2020-02-14,2,2,0,0,0,0
EX,2020-02-14,1,1,0,0,0,0
GA,2020-02-14,0,0,0,0,0,0
IB,2020-02-14,1,1,0,0,0,0
MC,2020-02-14,0,0,0,0,0,0
MD,2020-02-14,11,11,0,0,0,0
ML,2020-02-14,0,0,0,0,0,0
NC,2020-02-14,0,0,0,0,0,0
PV,2020-02-14,0,0,0,0,0,0
RI,2020-02-14,0,0,0,0,0,0
VC,2020-02-14,2,2,0,0,0,0
AN,2020-02-15,1,1,0,0,0,0
AR,2020-02-15,0,0,0,0,0,0
AS,2020-02-15,0,0,0,0,0,0
CB,2020-02-15,0,0,0,0,0,0
CE,2020-02-15,0,0,0,0,0,0
CL,2020-02-15,0,0,0,0,0,0
CM,2020-02-15,0,0,0,0,0,0
CN,2020-02-15,0,0,0,0,0,0
CT,2020-02-15,15,14,0,0,1,0
EX,2020-02-15,1,1,0,0,0,0
GA,2020-02-15,0,0,0,0,0,0
IB,2020-02-15,0,0,0,0,0,0
MC,2020-02-15,0,0,0,0,0,0
MD,2020-02-15,13,13,0,0,0,0
ML,2020-02-15,0,0,0,0,0,0
NC,2020-02-15,0,0,0,0,0,0
PV,2020-02-15,3,3,0,0,0,0
RI,2020-02-15,0,0,0,0,0,0
VC,2020-02-15,4,4,0,0,0,0
AN,2020-02-16,0,0,0,0,0,0
AR,2020-02-16,1,1,0,0,0,0
AS,2020-02-16,0,0,0,0,0,0
CB,2020-02-16,0,0,0,0,0,0
CE,2020-02-16,0,0,0,0,0,0
CL,2020-02-16,0,0,0,0,0,0
CM,2020-02-16,0,0,0,0,0,0
CN,2020-02-16,2,2,0,0,0,0
CT,2020-02-16,4,3,0,0,0,1
EX,2020-02-16,0,0,0,0,0,0
GA,2020-02-16,1,1,0,0,0,0
IB,2020-02-16,0,0,0,0,0,0
MC,2020-02-16,0,0,0,0,0,0
MD,2020-02-16,17,15,0,2,0,0
ML,2020-02-16,0,0,0,0,0,0
NC,2020-02-16,0,0,0,0,0,0
PV,2020-02-16,1,1,0,0,0,0
RI,2020-02-16,0,0,0,0,0,0
VC,2020-02-16,1,1,0,0,0,0
AN,2020-02-17,0,0,0,0,0,0
AR,2020-02-17,2,2,0,0,0,0
AS,2020-02-17,0,0,0,0,0,0
CB,2020-02-17,0,0,0,0,0,0
CE,2020-02-17,0,0,0,0,0,0
CL,2020-02-17,0,0,0,0,0,0
CM,2020-02-17,0,0,0,0,0,0
CN,2020-02-17,0,0,0,0,0,0
CT,2020-02-17,1,1,0,0,0,0
EX,2020-02-17,1,0,1,0,0,0
GA,2020-02-17,0,0,0,0,0,0
IB,2020-02-17,0,0,0,0,0,0
MC,2020-02-17,0,0,0,0,0,0
MD,2020-02-17,20,20,0,0,0,0
ML,2020-02-17,0,0,0,0,0,0
NC,2020-02-17,0,0,0,0,0,0
PV,2020-02-17,2,2,0,0,0,0
RI,2020-02-17,0,0,0,0,0,0
VC,2020-02-17,3,3,0,0,0,0
AN,2020-02-18,3,3,0,0,0,0
AR,2020-02-18,2,1,0,1,0,0
AS,2020-02-18,0,0,0,0,0,0
CB,2020-02-18,0,0,0,0,0,0
CE,2020-02-18,0,0,0,0,0,0
CL,2020-02-18,1,1,0,0,0,0
CM,2020-02-18,0,0,0,0,0,0
CN,2020-02-18,1,1,0,0,0,0
CT,2020-02-18,6,6,0,0,0,0
EX,2020-02-18,0,0,0,0,0,0
GA,2020-02-18,1,1,0,0,0,0
IB,2020-02-18,0,0,0,0,0,0
MC,2020-02-18,0,0,0,0,0,0
MD,2020-02-18,14,14,0,0,0,0
ML,2020-02-18,0,0,0,0,0,0
NC,2020-02-18,0,0,0,0,0,0
PV,2020-02-18,0,0,0,0,0,0
RI,2020-02-18,0,0,0,0,0,0
VC,2020-02-18,2,2,0,0,0,0
AN,2020-02-19,0,0,0,0,0,0
AR,2020-02-19,0,0,0,0,0,0
AS,2020-02-19,0,0,0,0,0,0
CB,2020-02-19,0,0,0,0,0,0
CE,2020-02-19,0,0,0,0,0,0
CL,2020-02-19,0,0,0,0,0,0
CM,2020-02-19,0,0,0,0,0,0
CN,2020-02-19,1,1,0,0,0,0
CT,2020-02-19,1,1,0,0,0,0
EX,2020-02-19,1,1,0,0,0,0
GA,2020-02-19,0,0,0,0,0,0
IB,2020-02-19,0,0,0,0,0,0
MC,2020-02-19,0,0,0,0,0,0
MD,2020-02-19,13,12,0,1,0,0
ML,2020-02-19,0,0,0,0,0,0
NC,2020-02-19,0,0,0,0,0,0
PV,2020-02-19,1,1,0,0,0,0
RI,2020-02-19,0,0,0,0,0,0
VC,2020-02-19,1,1,0,0,0,0
AN,2020-02-20,4,3,1,0,0,0
AR,2020-02-20,0,0,0,0,0,0
AS,2020-02-20,0,0,0,0,0,0
CB,2020-02-20,0,0,0,0,0,0
CE,2020-02-20,0,0,0,0,0,0
CL,2020-02-20,1,1,0,0,0,0
CM,2020-02-20,0,0,0,0,0,0
CN,2020-02-20,1,1,0,0,0,0
CT,2020-02-20,14,13,0,0,0,1
EX,2020-02-20,0,0,0,0,0,0
GA,2020-02-20,3,3,0,0,0,0
IB,2020-02-20,1,0,1,0,0,0
MC,2020-02-20,0,0,0,0,0,0
MD,2020-02-20,29,29,0,0,0,0
ML,2020-02-20,0,0,0,0,0,0
NC,2020-02-20,0,0,0,0,0,0
PV,2020-02-20,1,1,0,0,0,0
RI,2020-02-20,0,0,0,0,0,0
VC,2020-02-20,3,3,0,0,0,0
AN,2020-02-21,4,4,0,0,0,0
AR,2020-02-21,2,2,0,0,0,0
AS,2020-02-21,0,0,0,0,0,0
CB,2020-02-21,0,0,0,0,0,0
CE,2020-02-21,0,0,0,0,0,0
CL,2020-02-21,4,3,1,0,0,0
CM,2020-02-21,0,0,0,0,0,0
CN,2020-02-21,0,0,0,0,0,0
CT,2020-02-21,17,16,0,0,0,1
EX,2020-02-21,0,0,0,0,0,0
GA,2020-02-21,0,0,0,0,0,0
IB,2020-02-21,0,0,0,0,0,0
MC,2020-02-21,0,0,0,0,0,0
MD,2020-02-21,31,30,0,1,0,0
ML,2020-02-21,0,0,0,0,0,0
NC,2020-02-21,1,1,0,0,0,0
PV,2020-02-21,3,3,0,0,0,0
RI,2020-02-21,0,0,0,0,0,0
VC,2020-02-21,2,2,0,0,0,0
AN,2020-02-22,2,2,0,0,0,0
AR,2020-02-22,3,3,0,0,0,0
AS,2020-02-22,0,0,0,0,0,0
CB,2020-02-22,0,0,0,0,0,0
CE,2020-02-22,0,0,0,0,0,0
CL,2020-02-22,2,2,0,0,0,0
CM,2020-02-22,0,0,0,0,0,0
CN,2020-02-22,0,0,0,0,0,0
CT,2020-02-22,13,13,0,0,0,0
EX,2020-02-22,0,0,0,0,0,0
GA,2020-02-22,3,3,0,0,0,0
IB,2020-02-22,0,0,0,0,0,0
MC,2020-02-22,1,1,0,0,0,0
MD,2020-02-22,32,31,0,1,0,0
ML,2020-02-22,0,0,0,0,0,0
NC,2020-02-22,1,1,0,0,0,0
PV,2020-02-22,4,4,0,0,0,0
RI,2020-02-22,0,0,0,0,0,0
VC,2020-02-22,2,2,0,0,0,0
AN,2020-02-23,2,2,0,0,0,0
AR,2020-02-23,1,1,0,0,0,0
AS,2020-02-23,1,1,0,0,0,0
CB,2020-02-23,1,1,0,0,0,0
CE,2020-02-23,0,0,0,0,0,0
CL,2020-02-23,4,4,0,0,0,0
CM,2020-02-23,0,0,0,0,0,0
CN,2020-02-23,1,1,0,0,0,0
CT,2020-02-23,8,6,0,0,0,2
EX,2020-02-23,1,1,0,0,0,0
GA,2020-02-23,3,2,0,1,0,0
IB,2020-02-23,0,0,0,0,0,0
MC,2020-02-23,1,1,0,0,0,0
MD,2020-02-23,47,46,0,1,0,0
ML,2020-02-23,0,0,0,0,0,0
NC,2020-02-23,1,1,0,0,0,0
PV,2020-02-23,1,1,0,0,0,0
RI,2020-02-23,3,3,0,0,0,0
VC,2020-02-23,6,5,0,1,0,0
AN,2020-02-24,5,5,0,0,0,0
AR,2020-02-24,3,2,0,1,0,0
AS,2020-02-24,0,0,0,0,0,0
CB,2020-02-24,0,0,0,0,0,0
CE,2020-02-24,0,0,0,0,0,0
CL,2020-02-24,4,4,0,0,0,0
CM,2020-02-24,1,1,0,0,0,0
CN,2020-02-24,0,0,0,0,0,0
CT,2020-02-24,12,10,0,0,0,2
EX,2020-02-24,0,0,0,0,0,0
GA,2020-02-24,1,1,0,0,0,0
IB,2020-02-24,0,0,0,0,0,0
MC,2020-02-24,1,1,0,0,0,0
MD,2020-02-24,58,58,0,0,0,0
ML,2020-02-24,0,0,0,0,0,0
NC,2020-02-24,3,3,0,0,0,0
PV,2020-02-24,7,6,0,1,0,0
RI,2020-02-24,2,2,0,0,0,0
VC,2020-02-24,14,13,0,0,0,1
AN,2020-02-25,9,9,0,0,0,0
AR,2020-02-25,2,2,0,0,0,0
AS,2020-02-25,1,1,0,0,0,0
CB,2020-02-25,9,9,0,0,0,0
CE,2020-02-25,0,0,0,0,0,0
CL,2020-02-25,5,5,0,0,0,0
CM,2020-02-25,0,0,0,0,0,0
CN,2020-02-25,2,2,0,0,0,0
CT,2020-02-25,21,18,0,0,1,2
EX,2020-02-25,2,2,0,0,0,0
GA,2020-02-25,2,2,0,0,0,0
IB,2020-02-25,0,0,0,0,0,0
MC,2020-02-25,3,1,2,0,0,0
MD,2020-02-25,54,54,0,0,0,0
ML,2020-02-25,0,0,0,0,0,0
NC,2020-02-25,2,2,0,0,0,0
PV,2020-02-25,11,11,0,0,0,0
RI,2020-02-25,2,2,0,0,0,0
VC,2020-02-25,8,8,0,0,0,0
AN,2020-02-26,9,9,0,0,0,0
AR,2020-02-26,2,2,0,0,0,0
AS,2020-02-26,0,0,0,0,0,0
CB,2020-02-26,0,0,0,0,0,0
CE,2020-02-26,0,0,0,0,0,0
CL,2020-02-26,7,7,0,0,0,0
CM,2020-02-26,0,0,0,0,0,0
CN,2020-02-26,6,6,0,0,0,0
CT,2020-02-26,27,21,0,0,1,5
EX,2020-02-26,0,0,0,0,0,0
GA,2020-02-26,3,3,0,0,0,0
IB,2020-02-26,0,0,0,0,0,0
MC,2020-02-26,1,0,1,0,0,0
MD,2020-02-26,76,75,0,1,0,0
ML,2020-02-26,0,0,0,0,0,0
NC,2020-02-26,2,2,0,0,0,0
PV,2020-02-26,11,11,0,0,0,0
RI,2020-02-26,3,3,0,0,0,0
VC,2020-02-26,8,8,0,0,0,0
AN,2020-02-27,8,7,1,0,0,0
AR,2020-02-27,0,0,0,0,0,0
AS,2020-02-27,0,0,0,0,0,0
CB,2020-02-27,0,0,0,0,0,0
CE,2020-02-27,0,0,0,0,0,0
CL,2020-02-27,6,6,0,0,0,0
CM,2020-02-27,1,1,0,0,0,0
CN,2020-02-27,2,2,0,0,0,0
CT,2020-02-27,16,13,0,0,1,2
EX,2020-02-27,1,1,0,0,0,0
GA,2020-02-27,9,8,0,1,0,0
IB,2020-02-27,4,4,0,0,0,0
MC,2020-02-27,1,1,0,0,0,0
MD,2020-02-27,102,100,0,2,0,0
ML,2020-02-27,0,0,0,0,0,0
NC,2020-02-27,4,4,0,0,0,0
PV,2020-02-27,13,13,0,0,0,0
RI,2020-02-27,8,8,0,0,0,0
VC,2020-02-27,15,15,0,0,0,0
AN,2020-02-28,8,8,0,0,0,0
AR,2020-02-28,3,3,0,0,0,0
AS,2020-02-28,1,1,0,0,0,0
CB,2020-02-28,0,0,0,0,0,0
CE,2020-02-28,0,0,0,0,0,0
CL,2020-02-28,8,8,0,0,0,0
CM,2020-02-28,13,12,1,0,0,0
CN,2020-02-28,7,7,0,0,0,0
CT,2020-02-28,38,32,0,0,4,2
EX,2020-02-28,6,6,0,0,0,0
GA,2020-02-28,6,6,0,0,0,0
IB,2020-02-28,4,4,0,0,0,0
MC,2020-02-28,1,1,0,0,0,0
MD,2020-02-28,165,163,0,2,0,0
ML,2020-02-28,0,0,0,0,0,0
NC,2020-02-28,2,2,0,0,0,0
PV,2020-02-28,33,32,0,1,0,0
RI,2020-02-28,11,11,0,0,0,0
VC,2020-02-28,22,22,0,0,0,0
AN,2020-02-29,8,8,0,0,0,0
AR,2020-02-29,8,8,0,0,0,0
AS,2020-02-29,2,2,0,0,0,0
CB,2020-02-29,1,1,0,0,0,0
CE,2020-02-29,0,0,0,0,0,0
CL,2020-02-29,10,10,0,0,0,0
CM,2020-02-29,16,16,0,0,0,0
CN,2020-02-29,4,4,0,0,0,0
CT,2020-02-29,19,19,0,0,0,0
EX,2020-02-29,3,3,0,0,0,0
GA,2020-02-29,4,4,0,0,0,0
IB,2020-02-29,2,2,0,0,0,0
MC,2020-02-29,2,2,0,0,0,0
MD,2020-02-29,111,110,0,1,0,0
ML,2020-02-29,0,0,0,0,0,0
NC,2020-02-29,4,4,0,0,0,0
PV,2020-02-29,26,26,0,0,0,0
RI,2020-02-29,14,14,0,0,0,0
VC,2020-02-29,14,14,0,0,0,0
AN,2020-03-01,26,25,1,0,0,0
AR,2020-03-01,9,9,0,0,0,0
AS,2020-03-01,2,2,0,0,0,0
CB,2020-03-01,1,1,0,0,0,0
CE,2020-03-01,0,0,0,0,0,0
CL,2020-03-01,28,27,1,0,0,0
CM,2020-03-01,59,55,2,0,2,0
CN,2020-03-01,7,7,0,0,0,0
CT,2020-03-01,93,85,0,0,2,6
EX,2020-03-01,4,3,1,0,0,0
GA,2020-03-01,6,5,1,0,0,0
IB,2020-03-01,4,4,0,0,0,0
MC,2020-03-01,5,4,1,0,0,0
MD,2020-03-01,332,331,0,1,0,0
ML,2020-03-01,0,0,0,0,0,0
NC,2020-03-01,8,8,0,0,0,0
PV,2020-03-01,50,48,0,2,0,0
RI,2020-03-01,23,23,0,0,0,0
VC,2020-03-01,38,36,2,0,0,0
AN,2020-03-02,32,32,0,0,0,0
AR,2020-03-02,16,16,0,0,0,0
AS,2020-03-02,3,3,0,0,0,0
CB,2020-03-02,0,0,0,0,0,0
CE,2020-03-02,0,0,0,0,0,0
CL,2020-03-02,38,37,1,0,0,0
CM,2020-03-02,60,49,7,0,4,0
CN,2020-03-02,11,11,0,0,0,0
CT,2020-03-02,85,78,0,0,2,5
EX,2020-03-02,6,6,0,0,0,0
GA,2020-03-02,19,19,0,0,0,0
IB,2020-03-02,6,6,0,0,0,0
MC,2020-03-02,7,6,1,0,0,0
MD,2020-03-02,390,388,0,2,0,0
ML,2020-03-02,0,0,0,0,0,0
NC,2020-03-02,11,11,0,0,0,0
PV,2020-03-02,56,55,0,1,0,0
RI,2020-03-02,30,29,1,0,0,0
VC,2020-03-02,38,36,1,0,0,1
AN,2020-03-03,37,37,0,0,0,0
AR,2020-03-03,7,7,0,0,0,0
AS,2020-03-03,2,2,0,0,0,0
CB,2020-03-03,0,0,0,0,0,0
CE,2020-03-03,1,1,0,0,0,0
CL,2020-03-03,29,29,0,0,0,0
CM,2020-03-03,50,44,6,0,0,0
CN,2020-03-03,9,9,0,0,0,0
CT,2020-03-03,92,87,0,0,0,5
EX,2020-03-03,4,3,1,0,0,0
GA,2020-03-03,16,16,0,0,0,0
IB,2020-03-03,8,8,0,0,0,0
MC,2020-03-03,3,3,0,0,0,0
MD,2020-03-03,410,408,0,2,0,0
ML,2020-03-03,0,0,0,0,0,0
NC,2020-03-03,14,14,0,0,0,0
PV,2020-03-03,59,58,0,1,0,0
RI,2020-03-03,29,28,1,0,0,0
VC,2020-03-03,28,26,0,0,0,2
AN,2020-03-04,32,32,0,0,0,0
AR,2020-03-04,14,14,0,0,0,0
AS,2020-03-04,2,2,0,0,0,0
CB,2020-03-04,0,0,0,0,0,0
CE,2020-03-04,0,0,0,0,0,0
CL,2020-03-04,33,31,2,0,0,0
CM,2020-03-04,54,48,4,0,2,0
CN,2020-03-04,16,16,0,0,0,0
CT,2020-03-04,158,150,0,0,2,6
EX,2020-03-04,5,5,0,0,0,0
GA,2020-03-04,13,13,0,0,0,0
IB,2020-03-04,5,5,0,0,0,0
MC,2020-03-04,5,5,0,0,0,0
MD,2020-03-04,474,474,0,0,0,0
ML,2020-03-04,0,0,0,0,0,0
NC,2020-03-04,18,18,0,0,0,0
PV,2020-03-04,69,69,0,0,0,0
RI,2020-03-04,25,25,0,0,0,0
VC,2020-03-04,35,35,0,0,0,0
AN,2020-03-05,58,58,0,0,0,0
AR,2020-03-05,15,15,0,0,0,0
AS,2020-03-05,5,5,0,0,0,0
CB,2020-03-05,0,0,0,0,0,0
CE,2020-03-05,0,0,0,0,0,0
CL,2020-03-05,46,46,0,0,0,0
CM,2020-03-05,71,68,2,0,1,0
CN,2020-03-05,16,16,0,0,0,0
CT,2020-03-05,189,181,0,0,3,5
EX,2020-03-05,5,5,0,0,0,0
GA,2020-03-05,18,18,0,0,0,0
IB,2020-03-05,12,12,0,0,0,0
MC,2020-03-05,12,10,2,0,0,0
MD,2020-03-05,673,671,0,2,0,0
ML,2020-03-05,1,1,0,0,0,0
NC,2020-03-05,19,19,0,0,0,0
PV,2020-03-05,75,75,0,0,0,0
RI,2020-03-05,27,27,0,0,0,0
VC,2020-03-05,47,47,0,0,0,0
AN,2020-03-06,69,67,2,0,0,0
AR,2020-03-06,15,15,0,0,0,0
AS,2020-03-06,12,12,0,0,0,0
CB,2020-03-06,9,9,0,0,0,0
CE,2020-03-06,0,0,0,0,0,0
CL,2020-03-06,51,50,1,0,0,0
CM,2020-03-06,97,91,6,0,0,0
CN,2020-03-06,23,23,0,0,0,0
CT,2020-03-06,271,258,0,0,4,9
EX,2020-03-06,11,11,0,0,0,0
GA,2020-03-06,25,25,0,0,0,0
IB,2020-03-06,10,10,0,0,0,0
MC,2020-03-06,10,10,0,0,0,0
MD,2020-03-06,811,811,0,0,0,0
ML,2020-03-06,1,1,0,0,0,0
NC,2020-03-06,19,19,0,0,0,0
PV,2020-03-06,81,80,0,1,0,0
RI,2020-03-06,45,44,1,0,0,0
VC,2020-03-06,68,66,2,0,0,0
AN,2020-03-07,74,74,0,0,0,0
AR,2020-03-07,22,22,0,0,0,0
AS,2020-03-07,12,12,0,0,0,0
CB,2020-03-07,12,12,0,0,0,0
CE,2020-03-07,0,0,0,0,0,0
CL,2020-03-07,73,71,2,0,0,0
